,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
9404,2025,3,FT,Software Engineer,275600,US,0,US,2
9405,2025,3,FT,Software Engineer,117600,US,0,US,2
9408,2025,2,FT,Data Analyst,129700,US,0,US,2
9409,2025,2,FT,Data Analyst,63300,US,0,US,2
9410,2025,2,FT,Analyst,130600,US,100,US,2
9411,2025,2,FT,Analyst,62200,US,100,US,2
9412,2025,2,FT,Manager,43000,US,0,US,2
9413,2025,2,FT,Manager,40000,US,0,US,2
9414,2025,3,FT,Research Analyst,120400,US,0,US,2
9415,2025,3,FT,Research Analyst,80300,US,0,US,2
9416,2025,3,FT,Platform Engineer,178100,US,0,US,2
9417,2025,3,FT,Platform Engineer,106400,US,0,US,2
9418,2025,3,FT,Product Manager,298300,US,100,US,2
9419,2025,3,FT,Product Manager,186700,US,100,US,2
9420,2025,2,FT,Data Engineer,170000,US,100,US,2
9428,2025,3,FT,Data Analyst,97983,US,100,US,2
9429,2025,3,FT,Data Analyst,76208,US,100,US,2
9430,2025,1,FT,AI Engineer,69900,US,0,US,2
9431,2025,1,FT,AI Engineer,43700,US,0,US,2
9432,2025,2,FT,Business Intelligence,365000,US,0,US,2
9433,2025,2,FT,Business Intelligence,310000,US,0,US,2
9434,2025,2,FT,Data Scientist,107594,GB,100,GB,2
9435,2025,2,FT,Data Scientist,86075,GB,100,GB,2
9436,2025,3,FT,Data Scientist,135443,GB,100,GB,2
9437,2025,3,FT,Data Scientist,84810,GB,100,GB,2
9438,2025,3,FT,Analytics Engineer,230000,US,0,US,2
9439,2025,3,FT,Analytics Engineer,116000,US,0,US,2
9440,2025,3,FT,Research Engineer,356500,US,0,US,2
9441,2025,3,FT,Research Engineer,224000,US,0,US,2
9442,2025,1,FT,Research Scientist,228600,US,0,US,2
9443,2025,1,FT,Research Scientist,120700,US,0,US,2
9448,2025,2,FT,Software Engineer,285000,US,0,US,2
9449,2025,2,FT,Software Engineer,130600,US,0,US,2
9450,2025,3,FT,Manager,340000,US,0,US,2
9451,2025,3,FT,Manager,231200,US,0,US,2
9453,2025,2,FT,Manager,136000,US,0,US,2
9455,2025,3,FT,Data Analyst,69000,US,100,US,2
9456,2025,3,FT,Data Analyst,174000,US,100,US,2
9457,2025,3,FT,Data Analyst,118300,US,100,US,2
9458,2025,2,FT,Business Intelligence Engineer,256500,US,0,US,2
9459,2025,2,FT,Business Intelligence Engineer,117500,US,0,US,2
9460,2025,3,FT,Machine Learning Engineer,299300,US,0,US,2
9461,2025,3,FT,Machine Learning Engineer,137100,US,0,US,2
9462,2025,2,FT,Data Engineer,285000,US,0,US,2
9463,2025,2,FT,Data Engineer,130600,US,0,US,2
9464,2025,3,FT,Data Engineer,285000,US,0,US,2
9465,2025,3,FT,Data Engineer,130600,US,0,US,2
9474,2025,2,FT,Machine Learning Engineer,299300,US,0,US,2
9475,2025,2,FT,Machine Learning Engineer,137100,US,0,US,2
9478,2025,3,FT,Engineering Manager,357000,US,0,US,2
